EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated,Tenure,EmploymentStatus
111491,2021,48,Travel_Rarely,774,Delivery,8,Doctorate,1014,1,Female,64,3,4,Divorced,2393,20175,3,No,17,3,2,0,7,4,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,BOS,L1,4.0,Still Employed
111492,2021,39,Travel_Rarely,422,Corporate Functions,9,Masters,1724,2,Male,89,3,1,Married,6535,5046,2,Yes,16,3,2,1,17,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,4.0,Still Employed
111493,2021,44,Non-Travel,1131,Marketing,6,Diploma,446,3,Female,38,2,3,Divorced,5247,16021,2,No,14,3,3,0,8,2,4,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,4.0,Still Employed
111494,2021,49,Travel_Rarely,266,Product,8,Doctorate,1554,3,Male,59,2,3,Married,19324,19520,3,Yes,15,3,2,1,26,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L5,4.0,Still Employed
111495,2021,22,Travel_Rarely,403,Product,17,Masters,852,4,Female,36,2,2,Single,2285,9767,1,Yes,13,2,2,0,1,2,3,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,BOS,L1,1.0,Left
111496,2021,27,Travel_Rarely,815,Marketing,6,Doctorate,863,2,Female,78,3,2,Single,2309,17874,1,No,16,3,3,0,1,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,4.0,Still Employed
111497,2021,23,Travel_Rarely,1000,Delivery,16,Doctorate,1192,3,Male,94,3,1,Single,2170,3376,1,Yes,13,2,1,1,1,2,1,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,PHL,L1,1.0,Left
111498,2021,23,Travel_Rarely,385,HR,9,Diploma,1489,2,Female,88,3,1,Single,3163,17000,1,Yes,11,2,2,0,3,2,2,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,BOS,L1,1.0,Left
111499,2021,21,Travel_Frequently,1280,Delivery,10,Masters,1070,3,Female,38,2,1,Single,1442,17229,1,Yes,13,1,1,0,1,5,2,1,1,1,1,Yes,2022.0,cost cutting,Involuntary,PHL,L1,1.0,Left
111500,2021,38,Travel_Rarely,1495,Delivery,10,Doctorate,634,3,Female,76,3,3,Married,9824,22174,3,No,19,3,3,1,18,4,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,4.0,Still Employed
111501,2021,24,Travel_Frequently,535,HR,24,Masters,632,4,Male,38,3,4,Married,2400,5530,0,No,13,3,3,2,3,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,4.0,Still Employed
111502,2021,34,Non-Travel,697,Sales,3,Doctorate,1115,3,Male,40,2,4,Married,2979,22478,3,No,17,3,4,3,6,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,4.0,Still Employed
111503,2021,27,Travel_Rarely,542,Corporate Functions,9,Masters,1353,1,Male,66,1,1,Single,4479,15013,3,No,12,2,1,0,7,2,2,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,BOS,L1,1.0,Left
111504,2021,43,Travel_Rarely,370,HR,4,Diploma,1084,4,Male,86,2,3,Married,18294,7996,6,No,12,3,2,0,21,3,4,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L5,4.0,Still Employed
111505,2021,46,Travel_Frequently,1034,Delivery,18,Diploma,624,1,Female,86,3,3,Married,10527,8984,5,No,11,3,4,0,28,3,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,4.0,Still Employed
111506,2021,21,Travel_Rarely,984,Product,1,Bachelors,1131,4,Female,70,2,2,Single,2070,25326,1,Yes,11,3,3,0,2,6,4,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,4.0,Still Employed
111507,2021,30,Travel_Frequently,686,Marketing,2,Doctorate,1367,2,Male,89,2,3,Single,2790,11913,6,No,14,4,2,0,2,2,3,1,1,1,1,Yes,2022.0,unhappy,Voluntary,PHL,L1,1.0,Left
111508,2021,31,Travel_Rarely,1327,Corporate Functions,8,Bachelors,1764,3,Female,62,2,3,Divorced,9742,9899,6,No,21,3,2,0,7,1,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,BOS,L2,4.0,Still Employed
111509,2021,31,Travel_Frequently,793,Sales,20,Masters,1135,3,Male,67,4,4,Married,2791,21981,0,No,12,3,1,1,3,4,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,4.0,Still Employed
111510,2021,26,Travel_Rarely,775,Corporate Functions,29,Masters,618,1,Male,45,3,3,Divorced,4306,4267,5,No,12,3,1,2,8,5,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,4.0,Still Employed
111511,2021,24,Travel_Rarely,136,HR,9,Bachelors,716,2,Female,77,3,2,Single,2591,25550,0,No,15,2,2,0,2,1,3,1,1,1,1,Yes,2022.0,Layoffs,Involuntary,PHL,L1,1.0,Left
111512,2021,28,Travel_Rarely,426,Corporate Functions,4,Doctorate,1603,1,Male,85,3,3,Divorced,2046,11079,1,No,18,3,1,0,5,4,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,4.0,Still Employed
111513,2021,26,Travel_Rarely,1228,Corporate Functions,5,Masters,1326,4,Female,85,3,2,Divorced,2093,24902,5,No,15,3,3,0,5,4,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L1,4.0,Still Employed
111514,2021,20,Travel_Frequently,961,Sales,1,Bachelors,661,3,Male,82,2,2,Married,2837,11761,1,No,13,3,3,0,1,0,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L1,4.0,Still Employed
111515,2021,40,Non-Travel,1094,HR,28,Masters,615,3,Male,58,1,1,Divorced,10932,11373,3,No,15,3,3,1,20,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,4.0,Still Employed
111516,2021,26,Travel_Rarely,1114,Delivery,1,Masters,1675,2,Male,71,2,1,Divorced,3452,12746,1,No,21,3,2,0,2,2,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L1,4.0,Still Employed
111517,2021,38,Travel_Rarely,130,Sales,2,Doctorate,1125,4,Male,32,3,2,Single,7351,20619,7,No,16,3,3,0,10,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L3,4.0,Still Employed
111518,2021,25,Travel_Rarely,421,Marketing,8,Diploma,1392,1,Male,66,2,1,Single,4398,15273,3,No,12,1,1,0,5,2,2,1,1,1,1,Yes,2022.0,restructuring,Involuntary,BOS,L1,1.0,Left
111519,2021,34,Travel_Rarely,948,Sales,8,Masters,822,1,Male,66,1,2,Married,4370,14555,4,Yes,13,2,1,0,11,2,1,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,BOS,L1,1.0,Left
111520,2021,24,Travel_Rarely,823,HR,17,Masters,643,4,Male,94,2,2,Married,2127,9100,1,No,21,4,4,1,1,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L1,4.0,Still Employed
111521,2021,24,Travel_Rarely,1071,HR,9,Diploma,866,2,Male,61,1,2,Divorced,2620,26604,0,No,11,3,2,2,1,3,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,4.0,Still Employed
111522,2021,28,Travel_Rarely,294,Corporate Functions,7,Doctorate,779,2,Female,83,3,3,Married,3337,19943,2,No,16,3,3,0,3,1,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,4.0,Still Employed
111523,2021,34,Travel_Frequently,547,HR,5,Masters,1432,1,Male,36,2,4,Married,2974,22191,1,No,14,3,3,0,2,3,1,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,4.0,Still Employed
111524,2021,35,Travel_Rarely,1250,Delivery,5,Masters,964,3,Male,60,3,3,Single,2765,2922,2,No,14,3,1,0,5,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,4.0,Still Employed
111525,2021,46,Travel_Rarely,430,Sales,1,Doctorate,1069,4,Male,40,3,4,Divorced,19627,21445,9,No,17,3,4,2,23,0,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L5,4.0,Still Employed
111526,2021,27,Travel_Rarely,915,Marketing,10,Diploma,1006,3,Male,74,2,2,Single,2366,9858,4,No,17,3,2,1,5,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,4.0,Still Employed
111527,2021,23,Travel_Rarely,932,Product,16,Diploma,970,3,Male,53,2,1,Single,2466,18649,1,No,17,1,2,2,1,2,3,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,BOS,L1,1.0,Left
111528,2021,44,Travel_Rarely,858,Marketing,2,Diploma,46,1,Male,81,2,3,Married,2607,3657,1,Yes,14,5,2,0,3,2,2,1,1,1,1,Yes,2022.0,career change,Voluntary,CAL,L1,1.0,Left
111529,2021,43,Travel_Rarely,415,Delivery,25,Masters,1076,3,Male,79,2,4,Divorced,10798,5268,5,No,13,3,3,1,18,5,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L3,4.0,Still Employed
111530,2021,19,Travel_Rarely,810,Product,17,Bachelors,347,4,Male,43,3,3,Single,1449,26880,1,No,16,1,4,0,0,3,2,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,PHL,L1,1.0,Left
111531,2021,40,Travel_Rarely,476,Marketing,7,Diploma,1009,3,Female,46,3,3,Married,4938,23355,5,No,14,3,2,0,8,6,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,4.0,Still Employed
111532,2021,47,Travel_Rarely,318,Corporate Functions,3,Diploma,1240,4,Female,58,3,2,Single,2476,26187,3,Yes,23,2,1,0,5,3,3,1,1,1,1,Yes,2022.0,restructuring,Involuntary,PHL,L1,1.0,Left
111533,2021,38,Travel_Rarely,851,HR,22,Bachelors,1128,2,Male,84,2,3,Divorced,4360,21300,2,No,14,3,3,1,14,3,1,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,4.0,Still Employed
111534,2021,28,Travel_Rarely,503,Product,1,Diploma,326,3,Male,57,2,1,Married,4292,9703,4,No,19,3,3,1,6,1,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,4.0,Still Employed
111535,2021,35,Travel_Rarely,387,Product,2,Masters,1033,3,Male,38,2,2,Divorced,7201,20497,6,No,18,3,2,0,10,2,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,4.0,Still Employed
111536,2021,47,Travel_Rarely,985,Delivery,4,Doctorate,809,3,Female,47,3,1,Married,10218,9441,7,No,16,3,1,1,20,1,1,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L3,4.0,Still Employed
111537,2021,48,Travel_Rarely,643,HR,2,Bachelors,129,1,Male,95,2,2,Single,5303,19021,7,Yes,13,2,3,0,20,2,2,1,1,1,1,Yes,2022.0,cost cutting,Involuntary,NYC,L2,1.0,Left
111538,2021,29,Travel_Rarely,1284,Delivery,16,Bachelors,894,3,Female,83,3,3,Single,2210,18112,1,No,14,3,2,1,2,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,4.0,Still Employed
111539,2021,29,Travel_Rarely,784,Sales,14,Diploma,1142,3,Male,55,3,3,Single,2755,22024,0,No,12,3,2,1,3,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,4.0,Still Employed
111540,2021,37,Travel_Rarely,309,HR,10,Bachelors,1105,4,Female,88,2,4,Divorced,6694,24223,2,Yes,14,3,3,3,8,5,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,4.0,Still Employed
111541,2021,30,Travel_Frequently,448,Delivery,12,Diploma,648,2,Male,74,2,1,Married,2033,14470,1,No,18,2,3,1,1,2,4,1,1,1,1,Yes,2022.0,Layoffs,Involuntary,PHL,L1,1.0,Left
111542,2021,36,Travel_Rarely,724,Product,1,Bachelors,526,3,Female,51,3,3,Single,6868,15297,4,No,14,3,2,0,7,5,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L2,4.0,Still Employed
111543,2021,43,Travel_Rarely,483,Delivery,22,Diploma,1309,1,Female,60,2,1,Married,13162,23157,3,No,17,3,3,0,20,5,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L3,4.0,Still Employed
111544,2021,33,Travel_Rarely,1017,Marketing,25,Diploma,1108,1,Male,55,2,2,Single,2313,2993,4,Yes,20,1,2,0,5,0,3,1,1,1,1,Yes,2022.0,cost cutting,Involuntary,PHL,L1,1.0,Left
111545,2021,22,Travel_Rarely,181,Product,15,Bachelors,641,3,Male,66,2,3,Single,1960,13280,2,No,12,2,3,0,2,1,3,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,NYC,L1,1.0,Left
111546,2021,47,Travel_Rarely,1185,Marketing,5,Bachelors,466,3,Male,44,2,2,Divorced,5316,16116,2,No,15,3,3,0,8,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,4.0,Still Employed
111547,2021,45,Travel_Rarely,853,Corporate Functions,25,Masters,1794,1,Male,97,2,2,Single,8017,25144,7,No,15,3,3,0,6,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,4.0,Still Employed
111548,2021,33,Travel_Rarely,306,HR,8,Doctorate,178,2,Male,56,3,4,Married,2809,22221,2,Yes,14,3,1,0,5,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,4.0,Still Employed
111549,2021,33,Travel_Rarely,174,Marketing,12,Diploma,1199,2,Male,75,2,1,Single,2723,7349,1,No,19,3,3,0,2,1,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L1,4.0,Still Employed
111550,2021,32,Travel_Rarely,845,Marketing,3,Masters,708,3,Male,68,2,2,Divorced,2874,14850,1,No,12,3,3,1,1,2,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,4.0,Still Employed
111551,2021,42,Travel_Rarely,188,Sales,29,Doctorate,1148,2,Male,56,1,4,Single,4272,9558,4,No,19,3,1,0,16,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,4.0,Still Employed
111552,2021,34,Travel_Rarely,989,HR,1,Diploma,1558,3,Male,67,2,1,Single,2454,21734,0,No,18,3,1,0,3,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L1,4.0,Still Employed
111553,2021,18,Travel_Frequently,195,Marketing,6,Masters,1071,2,Male,81,3,2,Single,2367,13318,1,No,15,1,3,0,0,0,3,1,1,1,1,Yes,2022.0,Layoffs,Involuntary,NYC,L1,1.0,Left
111554,2021,44,Non-Travel,111,Marketing,17,Doctorate,1206,4,Male,74,1,3,Single,2290,4279,2,No,13,3,4,0,6,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,4.0,Still Employed
111555,2021,41,Non-Travel,906,Sales,5,Bachelors,1210,1,Male,95,2,1,Divorced,2107,20293,6,No,17,2,1,1,5,2,1,1,1,1,1,Yes,2022.0,Layoffs,Involuntary,NYC,L1,1.0,Left
111556,2021,26,Travel_Frequently,1431,HR,15,Bachelors,408,1,Male,45,2,2,Married,2373,14158,2,Yes,13,3,4,1,4,2,2,1,1,1,1,Yes,2022.0,offered more money,Voluntary,VAN,L1,1.0,Left
111557,2021,40,Travel_Frequently,1184,HR,2,Bachelors,1212,2,Male,62,3,2,Married,4327,25440,5,No,12,3,4,3,5,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L2,4.0,Still Employed
111558,2021,50,Travel_Frequently,1421,Product,2,Diploma,1215,4,Female,30,3,1,Married,17856,9490,2,No,22,4,3,1,32,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,BOS,L4,4.0,Still Employed
111559,2021,21,Travel_Frequently,680,Marketing,4,Diploma,671,1,Male,72,2,2,Married,2786,12061,0,No,18,3,4,0,2,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,4.0,Still Employed
111560,2021,34,Travel_Rarely,704,Product,3,Bachelors,425,3,Male,57,2,3,Married,2831,14717,1,No,14,3,3,0,3,2,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,4.0,Still Employed
111561,2021,27,Travel_Rarely,1026,Product,6,Doctorate,681,2,Female,62,3,3,Married,4632,24412,8,No,13,4,2,0,4,2,3,1,1,1,1,Yes,2022.0,medical issues,Voluntary,MKM,L2,1.0,Left
111562,2021,23,Travel_Frequently,398,Corporate Functions,16,Masters,820,4,Female,36,2,2,Single,2334,9713,1,Yes,13,4,2,0,1,2,3,1,1,1,1,Yes,2022.0,retiring,Voluntary,OTT,L1,1.0,Left
111563,2021,51,Travel_Rarely,1305,Delivery,25,Masters,1399,3,Male,50,3,1,Divorced,16706,22294,3,No,11,3,2,0,24,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L4,4.0,Still Employed
111564,2021,54,Travel_Rarely,548,Delivery,8,Doctorate,578,3,Female,42,3,3,Single,3780,23428,7,No,11,3,3,0,19,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,4.0,Still Employed
111565,2021,27,Travel_Rarely,296,Marketing,5,Masters,1784,3,Male,46,2,3,Divorced,2607,10384,0,No,14,3,2,1,2,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,BOS,L1,4.0,Still Employed
111566,2021,22,Travel_Frequently,1256,Corporate Functions,3,Diploma,1203,3,Male,48,2,4,Married,2853,4223,0,Yes,11,2,2,1,1,5,3,1,1,1,1,Yes,2022.0,cost cutting,Involuntary,NYC,L1,1.0,Left
111567,2021,20,Travel_Rarely,654,Delivery,21,Masters,1226,3,Male,43,4,4,Single,2678,5050,1,No,17,3,4,0,2,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,4.0,Still Employed
111568,2021,31,Travel_Frequently,225,Product,12,Doctorate,359,3,Male,39,1,3,Single,2233,12506,1,No,15,2,3,0,4,3,2,1,1,1,1,Yes,2022.0,cost cutting,Involuntary,BOS,L1,1.0,Left
111569,2021,26,Travel_Rarely,524,Marketing,6,Diploma,749,1,Male,66,3,2,Married,4796,25290,7,Yes,14,2,1,0,4,3,3,1,1,1,1,Yes,2022.0,restructuring,Involuntary,PHL,L2,1.0,Left
111570,2021,41,Travel_Rarely,1312,Product,3,Doctorate,532,1,Male,97,2,3,Divorced,6783,17086,2,No,22,3,2,0,13,5,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,4.0,Still Employed
111571,2021,32,Travel_Frequently,116,Corporate Functions,13,Bachelors,1234,3,Female,77,2,2,Married,2743,7331,1,No,20,4,3,1,2,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,4.0,Still Employed
111572,2021,34,Travel_Rarely,979,Corporate Functions,8,Diploma,1740,2,Female,87,4,1,Married,5399,5394,3,No,17,3,3,2,8,3,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L2,4.0,Still Employed
111573,2021,30,Travel_Rarely,622,Marketing,7,Diploma,1450,3,Male,78,3,3,Married,2579,22400,5,No,17,3,1,2,5,2,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,4.0,Still Employed
111574,2021,32,Travel_Rarely,501,HR,1,Masters,343,4,Female,59,2,3,Married,3659,9537,0,Yes,13,1,3,0,3,2,1,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,VAN,L1,1.0,Left
111575,2021,24,Travel_Rarely,949,HR,10,Bachelors,1641,1,Male,63,3,3,Single,2196,2165,0,No,13,3,3,0,2,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L1,4.0,Still Employed
111576,2021,35,Travel_Rarely,799,HR,2,Bachelors,1569,2,Male,72,3,3,Single,6717,21584,5,No,13,3,1,0,14,5,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L2,4.0,Still Employed
111577,2021,21,Travel_Rarely,502,Product,9,Masters,1860,2,Female,70,3,1,Single,2344,25259,0,Yes,11,3,3,0,2,4,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L1,4.0,Still Employed
111578,2021,21,Travel_Rarely,913,Marketing,4,Bachelors,1417,2,Male,41,2,3,Married,2788,4351,0,Yes,11,2,2,0,1,4,3,1,1,1,1,Yes,2022.0,restructuring,Involuntary,PHL,L1,1.0,Left
111579,2021,42,Travel_Frequently,458,Product,26,Bachelors,1242,1,Female,60,3,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L3,4.0,Still Employed
111580,2021,26,Travel_Rarely,461,Sales,22,Diploma,642,2,Male,64,1,3,Married,2375,23236,1,Yes,18,2,2,0,1,3,1,1,1,1,1,Yes,2022.0,cost cutting,Involuntary,NYC,L1,1.0,Left
111581,2021,52,Travel_Rarely,367,Sales,5,Masters,1677,3,Male,59,2,2,Married,19189,19657,5,No,14,3,2,1,30,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L5,4.0,Still Employed
111582,2021,46,Travel_Rarely,1017,Sales,1,Bachelors,919,4,Male,69,3,3,Single,4875,17403,3,No,15,2,3,0,7,3,2,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,NYC,L2,1.0,Left
111583,2021,46,Travel_Rarely,513,Marketing,28,Masters,648,1,Female,83,3,2,Married,12660,23819,3,No,20,3,2,0,16,3,1,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L3,4.0,Still Employed
111584,2021,46,Travel_Rarely,1373,Delivery,4,Diploma,1495,1,Male,91,3,3,Single,6683,21516,2,No,13,3,1,0,19,0,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,OTT,L2,4.0,Still Employed
111585,2021,18,Non-Travel,247,Product,8,Diploma,1156,3,Male,80,3,3,Single,1904,13556,1,No,12,2,4,0,0,0,3,1,1,1,1,Yes,2022.0,restructuring,Involuntary,BOS,L1,1.0,Left
111586,2021,41,Travel_Rarely,507,Delivery,1,Bachelors,1653,3,Male,53,3,3,Single,3192,4253,3,No,17,3,1,3,7,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,4.0,Still Employed
111587,2021,26,Travel_Rarely,819,HR,5,Masters,799,2,Female,73,3,3,Single,2502,17781,1,No,15,3,3,0,2,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,4.0,Still Employed
111588,2021,41,Travel_Rarely,167,Product,12,Diploma,1158,2,Male,46,3,4,Married,4766,9051,3,Yes,11,3,1,1,6,4,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,PHL,L1,4.0,Still Employed
111589,2021,22,Travel_Rarely,377,Corporate Functions,8,Masters,1330,1,Male,51,2,2,Single,2470,25250,1,Yes,18,1,2,0,1,2,1,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,BOS,L1,1.0,Left
111590,2021,22,Travel_Frequently,1368,Marketing,4,Doctorate,593,3,Male,99,2,3,Single,3894,9129,5,No,16,1,3,0,4,3,3,1,1,1,1,Yes,2022.0,restructuring,Involuntary,NYC,L1,1.0,Left
111591,2021,52,Travel_Rarely,890,Product,11,Bachelors,1543,2,Male,79,2,3,Married,18358,11971,2,No,13,3,3,1,25,2,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L4,4.0,Still Employed
111592,2021,46,Travel_Rarely,196,Delivery,2,Bachelors,1273,2,Male,60,3,1,Single,2276,26423,2,No,17,2,2,0,3,2,3,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,BOS,L1,1.0,Left
111593,2021,19,Travel_Frequently,399,Sales,17,Diploma,838,3,Male,38,2,2,Single,1948,9827,1,Yes,14,5,2,0,1,3,3,1,1,1,1,Yes,2022.0,long hours,Voluntary,BOS,L1,1.0,Left
111594,2021,28,Travel_Rarely,546,Marketing,17,Diploma,1522,3,Female,51,3,2,Single,2376,7620,1,Yes,15,1,2,2,1,2,3,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,NYC,L1,1.0,Left
111595,2021,27,Travel_Rarely,812,HR,3,Masters,921,2,Male,49,2,2,Divorced,4384,16191,5,Yes,16,2,3,0,5,2,2,1,1,1,1,Yes,2022.0,Layoffs,Involuntary,PHL,L1,1.0,Left
111596,2021,25,Travel_Rarely,619,HR,2,Diploma,1944,3,Male,72,3,2,Single,2247,19708,2,No,14,3,3,0,6,3,2,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,NYC,L1,4.0,Still Employed
111597,2021,37,Travel_Rarely,756,Sales,11,Diploma,1057,2,Male,72,3,3,Single,3172,20673,6,No,12,1,3,0,7,2,2,1,1,1,1,Yes,2022.0,cost cutting,Involuntary,NYC,L1,1.0,Left
111598,2021,28,Travel_Rarely,1485,Corporate Functions,12,Masters,1175,3,Female,79,3,4,Married,2515,22955,1,Yes,11,2,4,0,1,4,2,1,1,1,1,Yes,2022.0,restructuring,Involuntary,PHL,L1,1.0,Left
111599,2021,42,Travel_Frequently,1474,Delivery,5,Bachelors,591,2,Male,97,3,3,Married,2093,9260,4,No,17,3,4,1,8,4,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,4.0,Still Employed
111600,2021,40,Travel_Frequently,902,Delivery,26,Doctorate,1180,3,Female,92,2,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,VAN,L2,4.0,Still Employed
111601,2021,29,Travel_Rarely,805,Marketing,1,Doctorate,816,2,Female,36,2,1,Single,2319,6687,1,Yes,11,1,3,1,1,1,2,1,1,1,1,Yes,2022.0,poor work performance,Involuntary,PHL,L1,1.0,Left
111602,2021,43,Travel_Rarely,319,Delivery,22,Diploma,929,1,Male,90,3,1,Single,4270,5491,1,No,14,1,3,1,6,4,2,1,1,1,1,Yes,2022.0,Layoffs,Involuntary,BOS,L2,1.0,Left
111603,2021,35,Travel_Frequently,636,Product,4,Doctorate,1185,4,Male,47,2,4,Married,2376,26537,1,No,13,3,2,1,2,2,4,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,TOR,L1,4.0,Still Employed
111604,2021,32,Non-Travel,862,Corporate Functions,2,Diploma,1190,3,Female,76,3,1,Divorced,2827,14947,1,No,12,3,3,3,1,3,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,MKM,L1,4.0,Still Employed
111605,2021,41,Travel_Frequently,857,Product,4,Diploma,1224,1,Male,86,2,1,Married,2309,14637,3,Yes,12,4,3,0,8,3,4,1,1,1,1,Yes,2022.0,offered more money,Voluntary,MKM,L1,1.0,Left
111606,2021,19,Travel_Rarely,645,Delivery,9,Doctorate,1193,3,Male,54,3,1,Single,2552,7172,1,No,25,4,3,0,1,4,3,1,1,1,1,No,Still Employed,Still Active,Employment Ongoing,CAL,L1,4.0,Still Employed
